Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
11969775-e878-6669-d75a-2e22d08f8532,1970-06-12,2022-06-09,999-83-4553,S99970057,X37751271X,Mrs.,Lenore883,Luann880,Tromp100,,Grady603,D,white,nonhispanic,F,Pawcatuck  Connecticut  US,926 Yost Track,Hartford,Connecticut,Hartford County,9003.0,6160,41.82425233585579,-72.65567630831175,428982.65,1257843.74,149502
8dddf12a-dd88-ecbe-be8d-42310564fefc,1958-06-08,,999-97-9478,S99943142,X76494799X,Mr.,Claude750,Alden634,Goodwin327,,,M,white,nonhispanic,M,Deep River  Connecticut  US,723 Turner Approach Unit 88,Deep River Center,Connecticut,Middlesex County,,0,41.35701148867915,-72.44401300136761,190080.61,117233.89,134628
070710a6-ce81-d379-b09d-b2a2490e664a,1932-05-08,,999-85-3874,S99926643,X06981889X,Mr.,Reggie481,Franklyn361,Greenfelder433,,,M,hawaiian,nonhispanic,M,Hamden  Connecticut  US,679 Hansen Esplanade,Vernon,Connecticut,Tolland County,,0,41.88707597870378,-72.48864811283171,18733.57,412513.99,17333
41477b92-4992-79df-a607-3770310449d0,1954-12-08,,999-51-8014,S99986611,X45417760X,Mr.,Brain142,Sherwood961,Denesik803,,,D,white,nonhispanic,M,Stratford  Connecticut  US,951 Prosacco Trafficway Apt 79,Farmington,Connecticut,Hartford County,,0,41.74868358629198,-72.80618765858748,114352.93,254344.07,419842
7dc3ba11-f09c-6a71-8832-04cdbcbca564,1950-05-03,,999-59-3551,S99986261,X98934370X,Ms.,Marge692,Berna338,Streich926,,,S,white,nonhispanic,F,Haddam  Connecticut  US,856 DuBuque Park,Glastonbury,Connecticut,Hartford County,,0,41.6909232805964,-72.50510223583426,438995.68,347093.76,69447
35084fa8-f91d-6421-930c-dd89290d899a,1974-03-06,,999-10-1446,S99948280,X91570992X,Mr.,Kasey569,,Wintheiser220,,,M,white,nonhispanic,M,Waterbury  Connecticut  US,246 Lakin Crossing Unit 26,Wilton,Connecticut,Fairfield County,,0,41.24044269455613,-73.4208886160884,17303.26,275095.86,185662
cf4bb83b-de7b-c84c-c741-a38a016dcb85,1956-10-03,,999-53-5754,S99920594,X41818126X,Mrs.,Bernadette714,Gwyn381,Klein929,,Kassulke119,M,white,nonhispanic,F,Burlington  Connecticut  US,864 Johnson Dale Suite 50,Hamden,Connecticut,New Haven County,,0,41.44663984357141,-72.9293548866663,384385.1,1221223.28,30115
60a5c0fa-34a1-9c62-10b9-90dabff4512b,1937-01-28,2018-12-18,999-29-1407,S99954034,X01431490X,Mrs.,Silvia880,Rosa195,Abreu185,,Luevano912,D,white,hispanic,F,Havana  Havana  CU,487 Batz Village,Salem,Connecticut,New London County,,0,41.49345936103821,-72.26181741936075,200867.11,1080387.15,684543
61f6385e-f7ca-123a-d328-7f6399ae8be6,1915-12-06,,999-31-6474,S99931611,X41446209X,Mr.,Arnoldo445,Leslie90,Ritchie586,,,M,white,nonhispanic,M,Glastonbury  Connecticut  US,583 Waters Crossing,Simsbury,Connecticut,Hartford County,,0,41.85730496929263,-72.84371041924973,205550.15,1368373.98,706468
da8ac65f-0b2d-171b-921d-95e87306aa01,1958-12-09,,999-29-1246,S99964395,X28241187X,Mr.,Larry532,Johnny786,Fritsch593,,,M,white,nonhispanic,M,Bristol  Connecticut  US,482 Orn Landing Apt 11,Glenville,Connecticut,Fairfield County,,0,41.072681651548905,-73.63950849340416,209374.55,57111.05,141893
1d6d954c-b4ff-94f1-1e11-fc2a966fd6da,1945-04-14,,999-48-2592,S99990028,X04392862X,Mr.,Richie600,Jimmie93,Carter549,,,D,white,nonhispanic,M,Cheshire Village  Connecticut  US,593 Schiller Way,Manchester,Connecticut,Hartford County,9003.0,6042,41.822919585561294,-72.5707630161844,260197.06,281553.45,50900
595c8ae3-2167-d9a3-fbfa-df97769a9c71,1926-02-09,,999-78-8051,S99985859,X79712786X,Mrs.,Johnie961,,Goyette777,,Carroll471,M,white,nonhispanic,F,Vernon  Connecticut  US,626 Pagac Mall,Stamford,Connecticut,Fairfield County,9001.0,6901,41.06709740594797,-73.57953423442295,618868.8,625129.97,39591
06a64c71-735a-1b74-d00e-436cf7ea4d05,1963-03-22,,999-14-3390,S99937300,X17924245X,Mr.,Victor265,Mohammed454,Maggio310,,,M,white,nonhispanic,M,Willimantic  Connecticut  US,608 Watsica Heights,East Hartford,Connecticut,Hartford County,9003.0,6118,41.84049312115483,-72.54583502642565,267423.43,51863.57,85644
45989c6d-a847-8e1b-e547-1d77477a2f61,1953-04-09,2025-02-14,999-52-1683,S99925674,X65484654X,Mr.,Raúl937,Agustín529,Cordero852,,,M,white,hispanic,M,Wesley  Saint Andrew Parish  DM,147 Jones Knoll,Torrington,Connecticut,Litchfield County,9005.0,6790,41.79242137390135,-73.11621875595954,249384.74,1967346.18,23906
6d05fbaa-e37d-697d-2ef5-de6d7043627c,1918-03-15,2012-02-10,999-27-4646,S99943300,X24419118X,Mrs.,Alvera113,Dong972,White193,,Fadel536,M,white,nonhispanic,F,Southbury  Connecticut  US,403 Zulauf Extension,Simsbury,Connecticut,Hartford County,,0,41.911393693268224,-72.80295163764951,929214.87,609880.34,87928
994c417c-c197-f96b-1b26-f92215f2b2f8,1942-11-24,,999-21-3805,S99951852,X00964640X,Mr.,Genaro214,Colton403,Steuber698,,,M,white,nonhispanic,M,Trumbull  Connecticut  US,958 Schimmel Gate,Essex,Connecticut,Middlesex County,9007.0,6426,41.30727110602593,-72.41474671843491,245097.26,686524.82,63907
c9af7432-3e94-6edb-8b82-d384071127d8,1962-09-15,,999-77-8967,S99926327,X83156395X,Mr.,Darrell400,Sonny285,Mann644,,,M,white,nonhispanic,M,Trumbull  Connecticut  US,413 Mann Mill Suite 80,Deep River,Connecticut,Middlesex County,,0,41.360506655951525,-72.49026216369602,305866.92,0.0,89867
ee6281ec-93ac-43e8-5866-360625a126d6,1944-11-20,2011-11-08,999-21-7197,S99935857,X01217550X,Mr.,Douglass930,Eddy900,Witting912,,,M,black,nonhispanic,M,Guilford  Connecticut  US,718 Hane Hollow Unit 65,East Hartford,Connecticut,Hartford County,9003.0,6118,41.76697056450967,-72.65376302313065,516487.86,533458.43,38757
3336ec4b-1a04-ffe7-135a-5af2f253953f,1945-08-01,2025-11-14,999-56-3165,S99931645,X87931054X,Mr.,Hoyt490,Fermin479,McDermott739,,,D,black,hispanic,M,Cheshire  Connecticut  US,421 Goyette Dam,Bristol,Connecticut,Hartford County,9003.0,6010,41.71329273060944,-72.92870861570665,912542.74,1180687.11,98035
eb7b52ed-41bb-9762-000d-ea340ccd18c3,1945-08-01,,999-71-3196,S99987693,X99097278X,Mr.,Antwan357,Mckinley734,Rice937,,,M,black,hispanic,M,Winchester  Connecticut  US,967 Dicki Esplanade,Bristol,Connecticut,Hartford County,9003.0,6013,41.69116457892191,-72.86699523301094,373384.81,187454.69,98035
4630adad-f1b4-d3d9-6533-8c24ad3364c7,1944-11-20,2020-10-15,999-63-9771,S99912089,X26377229X,Mr.,Benjamin360,Ronnie7,Schmitt836,,,M,black,nonhispanic,M,Coventry  Connecticut  US,1008 Wuckert Well,East Hartford,Connecticut,Hartford County,9003.0,6118,41.70340591529151,-72.58606504413834,1214029.16,2768286.53,38757
82144d86-1e8d-082c-8e58-1973c17d446e,1951-04-26,,999-33-5130,S99916885,X81041779X,Mrs.,Elsa29,,Rentería94,,Marín855,M,black,hispanic,F,Kingston  Kingston  JM,920 Zemlak Common Unit 62,Ansonia,Connecticut,New Haven County,9009.0,6401,41.384606061819646,-73.07052741911842,342172.27,1448253.95,6792
301ea874-591c-4def-f1bd-6ff0e8600ebd,1917-07-01,,999-29-3473,S99918951,X22340856X,Mrs.,Helena807,Richelle340,Fay398,,Green467,M,white,nonhispanic,F,Farmington  Connecticut  US,723 White Mission Suite 56,Plainville,Connecticut,Hartford County,,0,41.70048215048407,-72.8296024551685,32120.17,1660208.91,12008
63ef1297-09f1-8066-9e1d-0389702753d4,1965-02-19,,999-12-4353,S99919735,X59756982X,Ms.,Niki25,Lavina533,Feest103,,,S,white,nonhispanic,F,Monroe  Connecticut  US,766 Ullrich Passage Suite 82,Stratford,Connecticut,Fairfield County,9001.0,6607,41.26471457905999,-73.13225512350384,678570.74,328488.71,94576
ffa9fb92-9226-6b55-9e75-c5ab8c7cf3a5,1959-08-29,,999-74-6563,S99953829,X31238018X,Mrs.,Rayna237,,McCullough561,,Beahan375,M,white,nonhispanic,F,Cheshire  Connecticut  US,590 Hane Fork,Seymour,Connecticut,New Haven County,,0,41.34475273422329,-73.05556721405671,451849.17,866325.22,153724
a3a76dd3-179d-5e44-c3d5-c89b89bdbf40,1942-04-04,,999-49-1569,S99957522,X72925236X,Mr.,Elton404,Pierre431,Thiel172,,,M,white,nonhispanic,M,Greenwich  Connecticut  US,435 Schowalter Ramp Apt 92,Lisbon,Connecticut,New London County,,0,41.614482105482864,-72.00333711740913,201806.51,157994.03,63903
2c4b7e88-dba6-d2ef-caca-c6a1b709c430,1983-01-14,,999-40-9475,S99929098,X65221267X,Mrs.,Kymberly381,Elvira561,Windler79,,Braun514,M,white,nonhispanic,F,Newington  Connecticut  US,663 Keebler Quay Apt 53,Waterbury,Connecticut,New Haven County,9009.0,6710,41.53512617649237,-73.05081068752935,168609.0,934258.95,32997
aae90db3-76b4-1905-a65a-bac8f444b130,1946-04-01,,999-53-8163,S99968069,X52747611X,Mr.,Lyndon118,Edmundo94,Roob72,,,M,white,nonhispanic,M,Bridgeport  Connecticut  US,958 Fritsch Ranch,Waterbury,Connecticut,New Haven County,9009.0,6770,41.58691622341308,-73.03786831824983,271943.95,157859.84,47126
4410f08b-28c5-068d-2a11-75c6f308df9c,1958-05-10,,999-54-8329,S99954437,X01849973X,Mrs.,Fallon874,Naoma512,Considine820,,Hessel84,M,white,nonhispanic,F,Waterbury  Connecticut  US,242 Huels Parade Apt 45,North Canaan,Connecticut,Litchfield County,,0,42.05026761364549,-73.29977082296006,27144.74,1210908.3,21157
7d770a25-1191-d090-807b-22e56c445cdf,1982-02-17,,999-17-2520,S99958133,X45224480X,Ms.,Kerstin790,Carley868,Koelpin146,,,S,white,hispanic,F,Prospect  Connecticut  US,959 Auer Alley Unit 35,Fairfield,Connecticut,Fairfield County,,0,41.16811270736738,-73.29401461590665,127905.47,427807.37,610148
bbe9c5b4-be8f-9349-c8c3-307187654bf9,1951-12-01,,999-72-7247,S99926078,X41676214X,Mr.,Terrell212,Douglas31,Spinka232,,,M,white,nonhispanic,M,Hamden  Connecticut  US,109 Hintz Ramp Unit 51,New Haven,Connecticut,New Haven County,9009.0,6511,41.28686468087811,-72.9598040214495,184406.47,110594.33,41833
b70455cf-5dc5-8bd7-e3c2-e040938cfea7,1961-07-25,,999-46-3764,S99936538,X43791966X,Mr.,Emilio417,Clinton763,Price929,,,M,white,nonhispanic,M,Southington  Connecticut  US,753 Buckridge Annex Apt 93,Oxford,Connecticut,New Haven County,,0,41.43338292775512,-73.11005438442436,542848.53,162516.74,44587
e5c9e0d6-be7e-a6b3-5d40-b53cef329b25,1930-04-23,,999-49-4205,S99963566,X32405834X,Mrs.,Verona337,Loreen513,Marks830,,Bode78,M,asian,nonhispanic,F,Hamden  Connecticut  US,529 Schowalter Mill,West Hartford,Connecticut,Hartford County,9003.0,6107,41.769365336280835,-72.76933642312804,1792290.67,1347570.65,47524
2b338900-5680-6b70-0bb2-6df8f7000fa9,1942-01-10,,999-41-6867,S99996499,X64393787X,Mr.,Danny396,Randall756,Bauch723,,,M,white,nonhispanic,M,Ridgefield  Connecticut  US,286 Bergnaum Grove Suite 62,Kensington,Connecticut,Hartford County,9003.0,6037,41.558549233812606,-72.81188878234899,42673.47,1810801.98,10687
2b5eb884-fe64-16dd-2297-1b11fdd12e27,1969-12-30,,999-16-9861,S99996841,X50261112X,Ms.,Emmie273,Caridad510,Lowe577,,,S,white,nonhispanic,F,Norwich  Connecticut  US,1081 Gutkowski Camp,Plainfield Village,Connecticut,Windham County,,0,41.6390601778442,-71.93614180031273,972937.69,431715.43,84782
75d83377-62f9-3cba-6154-3afe2d4232e8,1953-12-13,,999-30-3320,S99981352,X65473321X,Mr.,Randall756,Rickey821,Ziemann98,,,M,white,nonhispanic,M,Hartford  Connecticut  US,757 Dickens Brook Apt 35,Middletown,Connecticut,Middlesex County,9007.0,6457,41.54228428121945,-72.697668654227,545078.89,474087.86,66532
24973b9c-a2e8-8c9a-7da8-efac57d54bab,1924-10-13,,999-77-7154,S99984529,X98690403X,Mr.,Freeman822,,Considine820,,,W,white,nonhispanic,M,Granby  Connecticut  US,917 Wolf Camp,Torrington,Connecticut,Litchfield County,9005.0,6759,41.85432667972498,-73.14318259003491,17232.77,521272.01,7230
985230b0-6b3f-2c69-651b-916364487c6f,1928-12-31,2008-02-03,999-87-4983,S99985582,X01511165X,Mr.,Boris111,,Weber641,,,W,native,nonhispanic,M,Bloomfield  Connecticut  US,502 Olson Gate,Greenwich,Connecticut,Fairfield County,9001.0,6831,41.01522669024027,-73.6380666969049,215292.88,294046.69,135929
dc6b2772-287f-8546-1c3b-867caa409613,1951-12-04,,999-50-3472,S99971878,X91889274X,Mrs.,Anisha16,Dinorah501,Padberg411,,Ullrich385,M,white,nonhispanic,F,Enfield  Connecticut  US,622 Bradtke Landing Unit 47,East Lyme,Connecticut,New London County,,0,41.33992533192512,-72.26834449628839,195498.18,755070.96,29739
f18fbe93-db3c-107c-7fb7-54dccb25fa87,1941-06-22,,999-55-7430,S99980073,X82256744X,Mrs.,Ashton21,Meri607,D'Amore443,,Cummings51,W,white,nonhispanic,F,Trumbull  Connecticut  US,842 Mills Ranch,Waterford,Connecticut,New London County,9011.0,6385,41.36044587672722,-72.1998879334972,22294.51,1255525.95,13005
1b305d28-844b-260a-77b1-a87c58b2ceda,1947-03-23,,999-22-7287,S99912718,X32792581X,Mr.,Felipe97,,Hurtado459,,,M,white,hispanic,M,Puebla  Puebla  MX,556 Goodwin Mews,New Fairfield,Connecticut,Fairfield County,,0,41.5031624771558,-73.50103566085035,174073.77,340528.49,170876
75a9f3e3-2222-eb7f-f007-86684a5423e1,1919-12-18,,999-10-7437,S99986781,X62692867X,Ms.,Chloe501,Matha641,Jenkins714,,,S,other,nonhispanic,F,Bridgeport  Connecticut  US,647 Kling Ferry,Guilford,Connecticut,New Haven County,,0,41.36785859190306,-72.71763671718206,922398.24,580168.31,59543
cf9b68ab-bb63-69d8-a1ed-f3da6ed8a6b8,1951-10-05,,999-45-6931,S99988007,X60698696X,Mr.,Keenan632,Erick204,Harber290,,,D,white,nonhispanic,M,Stamford  Connecticut  US,109 Kuhic Junction Apt 98,East Windsor,Connecticut,Hartford County,,0,41.89601063652434,-72.5925498144539,280636.64,226955.9,64647
752af668-2aa2-68c2-19e2-ec2b00649f22,1941-11-01,,999-21-3418,S99992972,X27402565X,Ms.,Kasha638,Yasuko490,Ritchie586,,,S,white,nonhispanic,F,Higganum  Connecticut  US,334 Lebsack Rapid,Waterbury,Connecticut,New Haven County,9009.0,6704,41.5119096841472,-73.03021361418062,961454.64,198222.42,117125
a56fdd74-9075-ca17-51ed-33e3fef07407,1949-08-14,2020-10-01,999-19-3401,S99965017,X87108254X,Mr.,Homer307,Tommy814,Rath779,,,M,asian,nonhispanic,M,Cantho  Cần Thơ  VN,107 Koch Grove,Suffield,Connecticut,Hartford County,9003.0,6078,41.97263584035499,-72.66672529334835,52747.54,1313053.74,70651
8e66b164-61e5-33ce-a673-409a3ef37c01,1962-06-23,,999-90-3862,S99911044,X96329224X,Mrs.,Bee658,Toby274,Nienow652,,MacGyver246,M,black,nonhispanic,F,Stafford  Connecticut  US,1069 Conn Rapid Unit 87,Burlington,Connecticut,Hartford County,,0,41.73774280478548,-72.90910388143999,338912.05,930375.28,137078
f93e0080-94ec-5959-a271-14732c2082c1,1930-09-16,,999-13-1162,S99994988,X91632864X,Mrs.,Annette105,Ninfa662,O'Reilly797,,Harris789,M,white,nonhispanic,F,Montville  Connecticut  US,269 Schinner Mill,Enfield,Connecticut,Hartford County,,0,42.02447044872601,-72.5090618271524,782423.01,662952.59,55091
f1f194d6-418b-ae3a-6ca5-e3b84d43d276,1946-05-28,1998-12-21,999-88-6962,S99917099,X73355704X,Mrs.,Neva514,,Wunsch504,,Kshlerin58,D,white,nonhispanic,F,New Haven  Connecticut  US,1088 Sauer Parade,Wethersfield,Connecticut,Hartford County,9003.0,6109,41.675489300298366,-72.65665404235425,229706.84,845521.57,168544
2a4bf472-bcc7-8048-77cb-8bf372cf0747,1922-11-04,,999-65-5026,S99945855,X07809712X,Mr.,Riley817,Jefferson174,Lehner980,,,D,white,nonhispanic,M,Stafford  Connecticut  US,112 Lind Dale,Windsor,Connecticut,Hartford County,,0,41.885051517651576,-72.63542606273474,26360.09,483368.13,20319
cfaa1598-135e-22c8-8649-5efd3ad044f8,1954-05-08,2011-05-09,999-34-7690,S99915150,X99674864X,Mr.,Giuseppe872,Alonzo487,Effertz744,,,S,white,nonhispanic,M,Bridgeport  Connecticut  US,712 Schiller Key Apt 57,Vernon,Connecticut,Tolland County,,0,41.824749626167424,-72.49997500917581,150115.11,635204.86,31033
11d8ed80-98de-9fc6-f7e1-adb5d13701cf,1947-11-21,,999-94-7025,S99945619,X44928809X,Mr.,Dave764,Luis923,Kuhic920,,,D,black,nonhispanic,M,Bethany  Connecticut  US,618 Corkery Trail,Greenwich,Connecticut,Fairfield County,9001.0,6830,41.13751366139245,-73.65024175315523,251785.69,57272.39,37628
031c6d82-02d7-6a0e-e651-ff7399d17101,1944-10-21,,999-25-8496,S99974822,X31494746X,Mr.,Clifford177,,Green467,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,675 Schinner Harbor Apt 6,Wilton,Connecticut,Fairfield County,,0,41.251489994410015,-73.43542869758436,423945.96,264137.98,83250
db88eec4-4478-301e-6d78-ede21e031fc5,1954-01-15,,999-10-6793,S99973932,X49931191X,Ms.,Cynthia180,,Reinger292,,,S,white,hispanic,F,Chaplin  Connecticut  US,934 Wintheiser Byway,Stamford,Connecticut,Fairfield County,9001.0,6903,41.10697608134328,-73.54532288118054,350157.07,935280.77,801891
2a4d801c-a078-0a2d-1747-591d8bcb7258,1981-02-27,,999-12-4080,S99990661,X97942820X,Mr.,Toney527,,Cremin516,,,S,white,nonhispanic,M,Southington  Connecticut  US,402 Mitchell Row Suite 3,Stamford,Connecticut,Fairfield County,9001.0,6902,41.07412611937754,-73.49183093571372,84828.25,129763.14,333043
4910b1fa-297d-10c6-8c3b-4518f90be2a5,1949-05-08,,999-98-9049,S99920595,X82036942X,Mrs.,Layne115,Bethel526,Gleichner915,,Sauer652,D,white,nonhispanic,F,Fairfield  Connecticut  US,447 Hilll Crossroad,Simsbury,Connecticut,Hartford County,,0,41.835379298323254,-72.78372559569264,333479.76,633256.51,252492
6192db91-5871-597c-f065-f4509546fd0a,1936-07-07,2022-10-07,999-67-1605,S99989776,X86917299X,Mrs.,Clemencia569,,Kuhic920,,Runolfsdottir785,D,white,nonhispanic,F,New Haven  Connecticut  US,920 D'Amore Course,Southington,Connecticut,Hartford County,,0,41.65655601475817,-72.84919128651563,345417.07,1710542.2,624199
f182ce1e-dd97-6a89-efba-4bd0239848e2,1947-09-17,,999-79-2417,S99988143,X32174297X,Mrs.,Markita319,Gertude950,Johnson679,,Heller342,M,white,nonhispanic,F,Middlebury  Connecticut  US,249 Bogisich Mill,Brooklyn,Connecticut,Windham County,9015.0,6234,41.812678073077514,-71.95536945552874,25095.57,1346710.47,20994
44508173-e098-2115-544f-4a3f297e428e,1939-03-18,,999-53-2035,S99980500,X33996862X,Mrs.,Benita195,,Connelly992,,Cremin516,M,white,nonhispanic,F,Branford  Connecticut  US,363 Sipes Orchard Apt 32,Cos Cob,Connecticut,Fairfield County,9001.0,6807,41.088490281606184,-73.60730407031302,321874.59,1662486.55,25915
4a83d120-77cf-9e7b-b306-56698be0d00e,1936-07-07,,999-96-1864,S99962767,X42019864X,Mrs.,Karol905,,Tremblay80,,Cronin387,M,white,nonhispanic,F,Stamford  Connecticut  US,130 O'Reilly Light Apt 5,Southington,Connecticut,Hartford County,,0,41.61037386705832,-72.9154511820866,440912.21,2122301.35,624199
9aad9206-d78f-31d7-a1fa-cfa1c36555f6,1954-03-03,,999-64-2670,S99961806,X37348463X,Mrs.,Teressa589,Dionna991,Boyer713,,Robel940,M,black,nonhispanic,F,Wethersfield  Connecticut  US,722 Kertzmann Landing Unit 41,Berlin,Connecticut,Hartford County,,0,41.6453731109954,-72.82137975479758,906705.5,801995.83,115676
e41ff390-f095-33fa-a55d-042062842dc7,1953-07-13,,999-22-2628,S99936450,X21557664X,Mr.,Moses679,Malcom15,Hoppe518,,,D,white,nonhispanic,M,Southington  Connecticut  US,328 Jacobson Dale Suite 9,South Windsor,Connecticut,Hartford County,,0,41.80956876193706,-72.57347928164013,395567.76,223061.61,107683
bf5fe3ae-ca2e-efd5-f2e9-91234a1e8b2c,1932-09-30,2005-04-12,999-92-5797,S99997978,X82279348X,Mrs.,Hae300,Naomi520,Lang846,,Harber290,M,white,nonhispanic,F,Mansfield  Connecticut  US,391 Cummings Trailer,Ledyard,Connecticut,New London County,,0,41.478966292282074,-71.99657390213693,834625.3,541382.18,60953
7f90f5b0-a4ef-35ed-25ea-91cc38c94476,1957-05-25,,999-23-2775,S99971982,X35485317X,Mr.,Terence292,,Price929,,,M,white,nonhispanic,M,Waterbury  Connecticut  US,503 Hodkiewicz Vale,Middletown,Connecticut,Middlesex County,9007.0,6457,41.52893669947535,-72.63971111912043,42630.11,730869.54,6510
a7f43849-4ebb-5194-e0ab-445400e9269f,1919-08-10,1981-11-08,999-27-4769,S99950740,X64967741X,Ms.,Kristel938,Antonia30,Wiegand701,,,S,white,nonhispanic,F,Bridgeport  Connecticut  US,880 Shields Camp,Cheshire,Connecticut,New Haven County,9009.0,6410,41.48747002669019,-72.93258012087439,17576.3,1787621.46,18274
3959e52d-2512-3d29-2e2c-53071f8daeb2,1968-06-03,,999-17-9583,S99971039,X50268463X,Mr.,Herbert830,,Rice937,,,M,asian,nonhispanic,M,Weston  Connecticut  US,1007 Deckow Esplanade,Bridgeport,Connecticut,Fairfield County,9001.0,6604,41.21007608695491,-73.22771525465282,17527.06,172015.7,368
9671ad8d-0bbb-c7cf-de13-29534479f653,1947-12-09,,999-47-8360,S99934297,X46828552X,Mr.,Barrett790,,Labadie908,,,M,white,nonhispanic,M,Norwalk  Connecticut  US,895 Rosenbaum Approach,Fairfield,Connecticut,Fairfield County,,0,41.21060402580934,-73.26361165110656,219613.36,774877.21,194004
6d8e0153-40cf-d555-dd67-a87f6fe7dc7d,1949-09-26,,999-25-9321,S99940583,X29942721X,Mr.,Lupe126,Russ979,Gislason620,,,D,white,nonhispanic,M,New Britain  Connecticut  US,594 Murphy Drive Suite 55,Newington,Connecticut,Hartford County,9003.0,6111,41.64516226054139,-72.73194291467372,322763.29,289723.01,42121
1fb90514-f7a1-b185-709f-a45cec2d43dd,1951-06-14,,999-28-5355,S99917041,X56734395X,Mr.,Buster609,Anderson154,Smith67,,,M,white,nonhispanic,M,East Granby  Connecticut  US,615 Hartmann Corner,New Milford,Connecticut,Litchfield County,9005.0,6776,41.59640359979481,-73.41729470863397,106743.12,252171.62,33005
e2e31f8a-004d-5d61-317d-dbefffd81971,1945-10-22,,999-26-4141,S99927046,X34210472X,Mrs.,Felecia131,Velia837,Keeling57,,Nader710,M,white,nonhispanic,F,Shelton  Connecticut  US,465 Ortiz Throughway,Waterbury,Connecticut,New Haven County,9009.0,6704,41.56242397585546,-73.05495037022783,630470.15,475526.44,65258
922a63c3-9a44-a7e5-1991-553f0f8f7915,1962-04-22,,999-28-7345,S99924924,X82719676X,Mr.,Nicolas769,Deangelo7,West559,,,M,white,nonhispanic,M,Shelton  Connecticut  US,194 Ziemann Club Suite 65,New Hartford,Connecticut,Litchfield County,,0,41.794892055260895,-73.00896592258249,225453.52,39991.28,68272
7026d337-3bd7-afc7-31d0-e4cb367ae346,1965-05-28,,999-90-6533,S99929248,X65896233X,Mrs.,Kristan816,,Murray856,,Mayert710,M,white,nonhispanic,F,Hampton  Connecticut  US,592 Reichel Fort,Norwalk,Connecticut,Fairfield County,9001.0,6851,41.1764647158825,-73.4006077592096,30305.55,1826585.19,7991
a827d4fb-86d2-ebf8-5fac-1625f5886964,1970-10-10,,999-52-2158,S99969203,X87606243X,Mr.,Octavio643,Cedric746,Toy286,,,S,white,nonhispanic,M,New Haven  Connecticut  US,705 Graham Vista,Stratford,Connecticut,Fairfield County,9001.0,6607,41.235325320067254,-73.10488728180353,531958.9,421466.95,91318
3875a116-44f2-fbfe-33af-f279446b21d5,1973-06-11,,999-84-2564,S99980934,X56607132X,Mr.,Mariano761,,Graham902,,,M,white,hispanic,M,Somers  Connecticut  US,582 Block Avenue,Bridgeport,Connecticut,Fairfield County,9001.0,6607,41.20834819237368,-73.18922712965524,15790.36,316980.21,2573
711ed93e-0c45-c36c-2b2f-d971bf209a8b,1955-10-02,,999-24-1576,S99951663,X82503813X,Mrs.,Alessandra932,Candance389,Schultz619,,Abshire638,M,white,nonhispanic,F,Hartford  Connecticut  US,971 Doyle Forge Suite 39,Waterbury,Connecticut,New Haven County,9009.0,6716,41.58603340516042,-73.07515868075957,30520.48,1267939.7,14622
e0c8f728-bbe8-f1f3-482d-d521d6eaed6b,1978-01-23,,999-50-3546,S99951111,X10210225X,Mr.,Alfredo17,Anderson154,Feil794,,,M,white,nonhispanic,M,Waterbury  Connecticut  US,583 Fahey Hollow,Woodbury,Connecticut,Litchfield County,,0,41.563920735673015,-73.20309145855856,186869.74,77972.73,93504
60bc7fd3-4b08-b433-5f55-f705c1ea5212,1940-02-12,,999-79-8953,S99997659,X17933675X,Mrs.,Cherlyn665,Lourie532,Stehr398,,Deckow585,M,white,nonhispanic,F,Haddam  Connecticut  US,302 Schinner Bay,Seymour,Connecticut,New Haven County,,0,41.37821756409921,-73.06039558734481,27606.51,1234364.55,13687
cd0e4925-2e42-a22e-14d5-ccc1808cc95c,1918-07-14,,999-64-6901,S99955936,X93391966X,Mr.,Rolf983,Wilfredo622,Mohr916,,,D,white,nonhispanic,M,Meriden  Connecticut  US,531 Mertz Bay Unit 95,Willimantic,Connecticut,Windham County,9015.0,6226,41.75542619687313,-72.23389080671723,186892.9,499896.84,26324
bc95028a-fb68-bc62-30a5-ab53217c3cac,1943-03-24,2021-07-07,999-91-2087,S99911442,X95512705X,Mr.,Jaime666,,Hettinger594,,,M,white,nonhispanic,M,Darien  Connecticut  US,680 Fahey Orchard Apt 38,Norwalk,Connecticut,Fairfield County,9001.0,6853,41.08823358280016,-73.39240792000396,640722.49,430154.8,445
cf40c154-1344-b072-b362-efb99e1e4bdc,1946-11-24,2011-02-17,999-58-2398,S99971932,X72900322X,Mr.,Raymon366,Louis204,Reinger292,,,S,white,nonhispanic,M,Winsted  Connecticut  US,474 Quigley Highlands,Chester,Connecticut,Middlesex County,,0,41.40105919153755,-72.53427083053899,283734.33,728038.81,138100
435809fb-ee7d-3222-2d10-6159e3690b94,1946-11-24,,999-65-8741,S99949643,X18823147X,Mr.,Quintin944,Devon268,Rogahn59,,,S,white,nonhispanic,M,Middletown  Connecticut  US,118 Emmerich Gardens Suite 50,Chester,Connecticut,Middlesex County,,0,41.44686683249408,-72.46870313365245,182125.14,277900.55,138100
